size,boardID,algo,heur,expanded,branching,cost,time
3x3,   144.txt,astar,nonAdditiveMax,29,0.68,7,5070
3x3,   145.txt,astar,nonAdditiveMax,7,0.27,7,5159
3x3,   146.txt,astar,nonAdditiveMax,7,0.29,7,5121
3x3,   147.txt,astar,nonAdditiveMax,7,0.29,7,5049
3x3,   148.txt,astar,nonAdditiveMax,7,0.27,7,5071
3x3,   149.txt,astar,nonAdditiveMax,7,0.27,7,5190
3x3,   150.txt,astar,nonAdditiveMax,7,0.29,7,5091
3x3,   151.txt,astar,nonAdditiveMax,7,0.29,7,5054
3x3,   152.txt,astar,nonAdditiveMax,7,0.29,7,5092
3x3,    91.txt,astar,nonAdditiveMax,7,0.27,7,5059
3x3,    92.txt,astar,nonAdditiveMax,7,0.29,7,5117
3x3,    93.txt,astar,nonAdditiveMax,7,0.27,7,5165
3x3,    94.txt,astar,nonAdditiveMax,7,0.29,7,5086
3x3,    95.txt,astar,nonAdditiveMax,13,0.44,7,5073
3x3,    96.txt,astar,nonAdditiveMax,7,0.27,7,5084
3x3,    97.txt,astar,nonAdditiveMax,7,0.27,7,5111
3x3,    98.txt,astar,nonAdditiveMax,7,0.27,7,5089
3x3,    99.txt,astar,nonAdditiveMax,7,0.29,7,5041
3x3,   244.txt,astar,nonAdditiveMax,8,0.24,8,5161
3x3,   245.txt,astar,nonAdditiveMax,21,0.46,8,5316
3x3,   246.txt,astar,nonAdditiveMax,8,0.22,8,5116
3x3,   247.txt,astar,nonAdditiveMax,8,0.22,8,5116
3x3,   248.txt,astar,nonAdditiveMax,21,0.46,8,5121
3x3,   249.txt,astar,nonAdditiveMax,8,0.22,8,5141
3x3,   250.txt,astar,nonAdditiveMax,8,0.24,8,5015
3x3,   251.txt,astar,nonAdditiveMax,21,0.46,8,4972
3x3,   252.txt,astar,nonAdditiveMax,8,0.24,8,5121
3x3,   253.txt,astar,nonAdditiveMax,8,0.24,8,4977
3x3,   254.txt,astar,nonAdditiveMax,8,0.24,8,5078
3x3,   255.txt,astar,nonAdditiveMax,8,0.22,8,5104
3x3,   256.txt,astar,nonAdditiveMax,8,0.24,8,4980
3x3,   257.txt,astar,nonAdditiveMax,8,0.22,8,5119
3x3,   258.txt,astar,nonAdditiveMax,8,0.24,8,5129
3x3,   259.txt,astar,nonAdditiveMax,8,0.24,8,5078
3x3,   260.txt,astar,nonAdditiveMax,8,0.22,8,5204
3x3,   261.txt,astar,nonAdditiveMax,21,0.46,8,5113
3x3,   262.txt,astar,nonAdditiveMax,8,0.24,8,5138
3x3,   263.txt,astar,nonAdditiveMax,8,0.24,8,5201
3x3,   264.txt,astar,nonAdditiveMax,21,0.46,8,5067
3x3,   265.txt,astar,nonAdditiveMax,8,0.24,8,5351
3x3,   266.txt,astar,nonAdditiveMax,8,0.24,8,5063
3x3,   267.txt,astar,nonAdditiveMax,8,0.24,8,5203
3x3,   268.txt,astar,nonAdditiveMax,8,0.24,8,5007
3x3,   396.txt,astar,nonAdditiveMax,9,0.22,9,5106
3x3,   397.txt,astar,nonAdditiveMax,9,0.22,9,5270
3x3,   398.txt,astar,nonAdditiveMax,9,0.22,9,5109
3x3,   399.txt,astar,nonAdditiveMax,9,0.22,9,5093
3x3,   400.txt,astar,nonAdditiveMax,9,0.22,9,5018
3x3,   401.txt,astar,nonAdditiveMax,52,0.56,9,5148
3x3,   402.txt,astar,nonAdditiveMax,52,0.56,9,5035
3x3,   403.txt,astar,nonAdditiveMax,9,0.2,9,5087
3x3,   404.txt,astar,nonAdditiveMax,9,0.22,9,5071
3x3,   405.txt,astar,nonAdditiveMax,9,0.22,9,5054
3x3,   406.txt,astar,nonAdditiveMax,48,0.56,9,5086
3x3,   407.txt,astar,nonAdditiveMax,9,0.2,9,5124
3x3,   408.txt,astar,nonAdditiveMax,9,0.22,9,5183
3x3,   409.txt,astar,nonAdditiveMax,9,0.22,9,5045
3x3,   410.txt,astar,nonAdditiveMax,9,0.22,9,5014
3x3,   411.txt,astar,nonAdditiveMax,9,0.22,9,5093
3x3,   412.txt,astar,nonAdditiveMax,9,0.22,9,5091
3x3,   413.txt,astar,nonAdditiveMax,9,0.22,9,5139
3x3,   414.txt,astar,nonAdditiveMax,9,0.22,9,5125
3x3,   415.txt,astar,nonAdditiveMax,45,0.54,9,4943
3x3,   416.txt,astar,nonAdditiveMax,9,0.22,9,5058
3x3,   417.txt,astar,nonAdditiveMax,9,0.22,9,5136
3x3,   418.txt,astar,nonAdditiveMax,9,0.22,9,5160
3x3,   419.txt,astar,nonAdditiveMax,9,0.22,9,5117
3x3,   420.txt,astar,nonAdditiveMax,17,0.33,9,5114
3x3,   682.txt,astar,nonAdditiveMax,10,0.18,10,5119
3x3,   683.txt,astar,nonAdditiveMax,10,0.19,10,5156
3x3,   684.txt,astar,nonAdditiveMax,10,0.19,10,5067
3x3,   685.txt,astar,nonAdditiveMax,10,0.19,10,5146
3x3,   686.txt,astar,nonAdditiveMax,10,0.19,10,5026
3x3,   687.txt,astar,nonAdditiveMax,10,0.18,10,4981
3x3,   688.txt,astar,nonAdditiveMax,10,0.18,10,5031
3x3,   689.txt,astar,nonAdditiveMax,55,0.5,10,5130
3x3,   690.txt,astar,nonAdditiveMax,10,0.16,10,5046
3x3,   691.txt,astar,nonAdditiveMax,10,0.19,10,5062
3x3,   692.txt,astar,nonAdditiveMax,55,0.5,10,5062
3x3,   693.txt,astar,nonAdditiveMax,10,0.19,10,5061
3x3,   694.txt,astar,nonAdditiveMax,10,0.19,10,5139
3x3,   695.txt,astar,nonAdditiveMax,10,0.19,10,5008
3x3,   696.txt,astar,nonAdditiveMax,10,0.2,10,5065
3x3,   697.txt,astar,nonAdditiveMax,10,0.19,10,5074
3x3,   698.txt,astar,nonAdditiveMax,10,0.19,10,5175
3x3,   699.txt,astar,nonAdditiveMax,10,0.2,10,4994
3x3,   700.txt,astar,nonAdditiveMax,10,0.2,10,5107
3x3,   701.txt,astar,nonAdditiveMax,10,0.19,10,5032
3x3,   702.txt,astar,nonAdditiveMax,10,0.19,10,5099
3x3,   703.txt,astar,nonAdditiveMax,15,0.26,10,5086
3x3,   704.txt,astar,nonAdditiveMax,10,0.19,10,5152
3x3,   705.txt,astar,nonAdditiveMax,10,0.2,10,5121
3x3,   706.txt,astar,nonAdditiveMax,10,0.18,10,5022
3x3,   975.txt,astar,nonAdditiveMax,11,0.17,11,5201
3x3,   976.txt,astar,nonAdditiveMax,11,0.18,11,5170
3x3,   977.txt,astar,nonAdditiveMax,11,0.16,11,5102
3x3,   978.txt,astar,nonAdditiveMax,11,0.18,11,5201
3x3,   979.txt,astar,nonAdditiveMax,11,0.18,11,5107
3x3,   980.txt,astar,nonAdditiveMax,11,0.16,11,5147
3x3,   981.txt,astar,nonAdditiveMax,11,0.17,11,5070
3x3,   982.txt,astar,nonAdditiveMax,11,0.18,11,5160
3x3,   983.txt,astar,nonAdditiveMax,11,0.18,11,5053
3x3,   984.txt,astar,nonAdditiveMax,11,0.17,11,5136
3x3,   985.txt,astar,nonAdditiveMax,60,0.43,11,5107
3x3,   986.txt,astar,nonAdditiveMax,11,0.18,11,5032
3x3,   987.txt,astar,nonAdditiveMax,11,0.18,11,5062
3x3,   988.txt,astar,nonAdditiveMax,11,0.17,11,5105
3x3,   989.txt,astar,nonAdditiveMax,11,0.18,11,5212
3x3,   990.txt,astar,nonAdditiveMax,11,0.18,11,5004
3x3,   991.txt,astar,nonAdditiveMax,11,0.17,11,5272
3x3,   992.txt,astar,nonAdditiveMax,20,0.27,11,5115
3x3,   993.txt,astar,nonAdditiveMax,11,0.17,11,5135
3x3,   994.txt,astar,nonAdditiveMax,20,0.27,11,5089
3x3,   995.txt,astar,nonAdditiveMax,11,0.16,11,5069
3x3,   996.txt,astar,nonAdditiveMax,11,0.17,11,5066
3x3,   997.txt,astar,nonAdditiveMax,11,0.16,11,5011
3x3,   998.txt,astar,nonAdditiveMax,11,0.17,11,5189
3x3,   999.txt,astar,nonAdditiveMax,19,0.26,11,5072
3x3,  1826.txt,astar,nonAdditiveMax,12,0.14,12,5124
3x3,  1827.txt,astar,nonAdditiveMax,12,0.15,12,5079
3x3,  1828.txt,astar,nonAdditiveMax,18,0.21,12,5093
3x3,  1829.txt,astar,nonAdditiveMax,12,0.16,12,5045
3x3,  1830.txt,astar,nonAdditiveMax,12,0.15,12,5019
3x3,  1831.txt,astar,nonAdditiveMax,12,0.16,12,4977
3x3,  1832.txt,astar,nonAdditiveMax,12,0.16,12,4982
3x3,  1833.txt,astar,nonAdditiveMax,12,0.15,12,5142
3x3,  1834.txt,astar,nonAdditiveMax,12,0.15,12,4985
3x3,  1835.txt,astar,nonAdditiveMax,12,0.15,12,5061
3x3,  1836.txt,astar,nonAdditiveMax,12,0.16,12,5045
3x3,  1837.txt,astar,nonAdditiveMax,12,0.14,12,5116
3x3,  1838.txt,astar,nonAdditiveMax,97,0.46,12,5204
3x3,  1839.txt,astar,nonAdditiveMax,12,0.15,12,5039
3x3,  1840.txt,astar,nonAdditiveMax,12,0.14,12,5069
3x3,  1841.txt,astar,nonAdditiveMax,12,0.15,12,5163
3x3,  1842.txt,astar,nonAdditiveMax,23,0.25,12,5102
3x3,  1843.txt,astar,nonAdditiveMax,12,0.15,12,5111
3x3,  1844.txt,astar,nonAdditiveMax,12,0.15,12,5169
3x3,  1845.txt,astar,nonAdditiveMax,70,0.41,12,5053
3x3,  1846.txt,astar,nonAdditiveMax,12,0.16,12,5007
3x3,  1847.txt,astar,nonAdditiveMax,12,0.15,12,4990
3x3,  1848.txt,astar,nonAdditiveMax,12,0.13,12,5195
3x3,  1849.txt,astar,nonAdditiveMax,23,0.25,12,5027
3x3,  1850.txt,astar,nonAdditiveMax,23,0.25,12,5109
3x3,  2850.txt,astar,nonAdditiveMax,13,0.14,13,5214
3x3,  2851.txt,astar,nonAdditiveMax,25,0.23,13,5205
3x3,  2852.txt,astar,nonAdditiveMax,13,0.15,13,5045
3x3,  2853.txt,astar,nonAdditiveMax,13,0.14,13,5015
3x3,  2854.txt,astar,nonAdditiveMax,13,0.14,13,5069
3x3,  2855.txt,astar,nonAdditiveMax,101,0.41,13,5210
3x3,  2856.txt,astar,nonAdditiveMax,13,0.14,13,5016
3x3,  2857.txt,astar,nonAdditiveMax,13,0.14,13,5098
3x3,  2858.txt,astar,nonAdditiveMax,13,0.15,13,5039
3x3,  2859.txt,astar,nonAdditiveMax,13,0.15,13,5128
3x3,  2860.txt,astar,nonAdditiveMax,13,0.14,13,5106
3x3,  2861.txt,astar,nonAdditiveMax,13,0.14,13,5069
3x3,  2862.txt,astar,nonAdditiveMax,13,0.13,13,5075
3x3,  2863.txt,astar,nonAdditiveMax,13,0.14,13,5068
3x3,  2864.txt,astar,nonAdditiveMax,13,0.14,13,5150
3x3,  2865.txt,astar,nonAdditiveMax,108,0.42,13,5106
3x3,  2866.txt,astar,nonAdditiveMax,13,0.15,13,5150
3x3,  2867.txt,astar,nonAdditiveMax,13,0.15,13,5188
3x3,  2868.txt,astar,nonAdditiveMax,39,0.29,13,5082
3x3,  2869.txt,astar,nonAdditiveMax,13,0.13,13,5146
3x3,  2870.txt,astar,nonAdditiveMax,13,0.15,13,5127
3x3,  2871.txt,astar,nonAdditiveMax,13,0.15,13,5185
3x3,  2872.txt,astar,nonAdditiveMax,13,0.14,13,5057
3x3,  2873.txt,astar,nonAdditiveMax,13,0.15,13,5041
3x3,  2874.txt,astar,nonAdditiveMax,13,0.15,13,5046
3x3,  4743.txt,astar,nonAdditiveMax,24,0.2,14,4983
3x3,  4744.txt,astar,nonAdditiveMax,14,0.13,14,5065
3x3,  4745.txt,astar,nonAdditiveMax,14,0.13,14,5058
3x3,  4746.txt,astar,nonAdditiveMax,26,0.21,14,5112
3x3,  4747.txt,astar,nonAdditiveMax,14,0.13,14,5078
3x3,  4748.txt,astar,nonAdditiveMax,14,0.13,14,5035
3x3,  4749.txt,astar,nonAdditiveMax,14,0.13,14,5063
3x3,  4750.txt,astar,nonAdditiveMax,14,0.13,14,5040
3x3,  4751.txt,astar,nonAdditiveMax,14,0.13,14,5113
3x3,  4752.txt,astar,nonAdditiveMax,14,0.13,14,5211
3x3,  4753.txt,astar,nonAdditiveMax,14,0.13,14,5111
3x3,  4754.txt,astar,nonAdditiveMax,14,0.13,14,5062
3x3,  4755.txt,astar,nonAdditiveMax,103,0.37,14,5092
3x3,  4756.txt,astar,nonAdditiveMax,14,0.13,14,5086
3x3,  4757.txt,astar,nonAdditiveMax,14,0.13,14,5009
3x3,  4758.txt,astar,nonAdditiveMax,14,0.13,14,4992
3x3,  4759.txt,astar,nonAdditiveMax,14,0.13,14,5215
3x3,  4760.txt,astar,nonAdditiveMax,14,0.13,14,5038
3x3,  4761.txt,astar,nonAdditiveMax,14,0.13,14,5068
3x3,  4762.txt,astar,nonAdditiveMax,14,0.13,14,5183
3x3,  4763.txt,astar,nonAdditiveMax,14,0.13,14,4977
3x3,  4764.txt,astar,nonAdditiveMax,14,0.13,14,5141
3x3,  4765.txt,astar,nonAdditiveMax,97,0.36,14,5047
3x3,  4766.txt,astar,nonAdditiveMax,14,0.13,14,4971
3x3,  4767.txt,astar,nonAdditiveMax,14,0.13,14,5137
3x3,  7255.txt,astar,nonAdditiveMax,15,0.12,15,5069
